วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน,Norm_price,stock
7/9/2020,4.19,4.19,4.229,4.15,4010000,0.95%,0.692460976,Stark
7/8/2020,4.15,4.19,4.229,4.15,10750000,-1.87%,0.685818665,Stark
7/7/2020,4.229,4.308,4.308,4.19,16910000,0.00%,0.69893723,Stark
7/3/2020,4.229,4.11,4.269,4.071,42590000,3.88%,0.69893723,Stark
7/2/2020,4.071,4.031,4.11,4.031,8630000,0.98%,0.6727001,Stark
7/1/2020,4.031,4.071,4.11,4.031,5730000,0.00%,0.666057788,Stark
6/30/2020,4.031,4.15,4.15,4.031,12800000,-1.92%,0.666057788,Stark
6/29/2020,4.11,4.031,4.11,3.992,4380000,0.97%,0.679176353,Stark
6/26/2020,4.071,4.11,4.269,4.031,17820000,0.00%,0.6727001,Stark
6/25/2020,4.071,4.071,4.15,4.031,9590000,-0.96%,0.6727001,Stark
6/24/2020,4.11,4.229,4.269,4.11,9670000,-1.89%,0.679176353,Stark
6/23/2020,4.19,4.19,4.229,4.15,7280000,0.00%,0.692460976,Stark
6/22/2020,4.19,4.269,4.269,4.15,10110000,-1.85%,0.692460976,Stark
6/19/2020,4.269,4.348,4.348,4.229,9950000,-0.92%,0.705579542,Stark
6/18/2020,4.308,4.229,4.387,4.229,20110000,1.87%,0.712055795,Stark
6/17/2020,4.229,4.19,4.269,4.11,11540000,2.88%,0.69893723,Stark
6/16/2020,4.11,4.387,4.506,4.11,58710000,-3.70%,0.679176353,Stark
6/15/2020,4.269,4.071,4.269,4.071,54020000,6.93%,0.705579542,Stark
6/12/2020,3.992,3.952,3.992,3.913,8370000,0.00%,0.659581534,Stark
6/11/2020,3.992,3.952,4.031,3.952,3870000,1.00%,0.659581534,Stark
6/10/2020,3.952,3.992,4.031,3.952,4020000,0.00%,0.652939223,Stark
6/9/2020,3.952,4.071,4.071,3.952,11120000,-2.91%,0.652939223,Stark
6/8/2020,4.071,4.071,4.11,4.031,8400000,0.00%,0.6727001,Stark
6/5/2020,4.071,4.15,4.15,4.071,9050000,-0.96%,0.6727001,Stark
6/4/2020,4.11,4.11,4.15,3.992,14620000,0.97%,0.679176353,Stark
6/2/2020,4.071,4.15,4.19,4.071,12250000,-0.96%,0.6727001,Stark
6/1/2020,4.11,4.15,4.269,4.031,41920000,4.00%,0.679176353,Stark
5/29/2020,3.952,3.834,4.19,3.834,184950000,-12.28%,0.652939223,Stark
5/28/2020,4.506,4.703,4.743,4.15,10570000,-4.20%,0.744935237,Stark
5/27/2020,4.703,4.861,4.861,4.664,6760000,-2.46%,0.777648622,Stark
5/26/2020,4.822,4.98,5.02,4.782,15330000,-0.81%,0.797409499,Stark
5/25/2020,4.861,4.664,4.94,4.585,29210000,6.96%,0.803885752,Stark
5/22/2020,4.545,4.466,4.624,4.427,7620000,1.77%,0.751411491,Stark
5/21/2020,4.466,4.466,4.506,4.427,1390000,0.89%,0.738292926,Stark
5/20/2020,4.427,4.427,4.545,4.387,1200000,0.00%,0.731816672,Stark
5/19/2020,4.427,4.506,4.506,4.387,1610000,0.90%,0.731816672,Stark
5/18/2020,4.387,4.545,4.545,4.387,1490000,-2.63%,0.725174361,Stark
5/15/2020,4.506,4.506,4.545,4.466,1090000,0.88%,0.744935237,Stark
5/14/2020,4.466,4.387,4.545,4.387,1540000,0.89%,0.738292926,Stark
5/13/2020,4.427,4.624,4.624,4.387,3980000,-3.45%,0.731816672,Stark
5/12/2020,4.585,4.743,4.782,4.506,9260000,0.00%,0.758053803,Stark
5/11/2020,4.585,4.585,4.624,4.466,7710000,4.50%,0.758053803,Stark
5/8/2020,4.387,4.466,4.545,4.387,2110000,-0.89%,0.725174361,Stark
5/7/2020,4.427,4.466,4.466,4.387,1610000,0.00%,0.731816672,Stark
5/5/2020,4.427,4.348,4.466,4.348,1420000,2.75%,0.731816672,Stark
4/30/2020,4.308,4.387,4.427,4.269,1350000,-0.91%,0.712055795,Stark
4/29/2020,4.348,4.348,4.427,4.308,705400,0.00%,0.718698107,Stark
4/28/2020,4.348,4.387,4.427,4.308,1290000,-0.90%,0.718698107,Stark
4/27/2020,4.387,4.387,4.782,4.348,8110000,0.91%,0.725174361,Stark
4/24/2020,4.348,4.387,4.427,4.308,1250000,0.00%,0.718698107,Stark
4/23/2020,4.348,4.348,4.466,4.308,1380000,0.00%,0.718698107,Stark
4/22/2020,4.348,4.387,4.387,4.269,1390000,-0.90%,0.718698107,Stark
4/21/2020,4.387,4.348,4.506,4.269,3300000,0.91%,0.725174361,Stark
4/20/2020,4.348,4.348,4.387,4.269,1960000,0.92%,0.718698107,Stark
4/17/2020,4.308,4.585,4.585,4.229,7120000,-6.03%,0.712055795,Stark
4/16/2020,4.585,4.545,4.585,4.269,11410000,9.43%,0.758053803,Stark
4/15/2020,4.19,3.854,4.19,3.854,8480000,13.98%,0.692460976,Stark
4/14/2020,3.676,3.715,3.715,3.616,388250,0.00%,0.607107273,Stark
4/13/2020,3.676,3.695,3.715,3.616,465500,0.00%,0.607107273,Stark
4/10/2020,3.676,3.715,3.755,3.636,664300,-0.53%,0.607107273,Stark
4/9/2020,3.695,3.775,3.794,3.695,475850,-1.06%,0.610262371,Stark
4/8/2020,3.735,3.775,3.794,3.695,300250,1.07%,0.616904683,Stark
4/7/2020,3.695,3.676,3.735,3.616,215800,1.08%,0.610262371,Stark
4/3/2020,3.656,3.616,3.676,3.597,103650,1.65%,0.603786118,Stark
4/2/2020,3.597,3.616,3.676,3.557,812200,0.00%,0.593988708,Stark
4/1/2020,3.597,3.597,3.616,3.498,164750,0.00%,0.593988708,Stark
3/31/2020,3.597,3.636,3.656,3.537,237400,0.00%,0.593988708,Stark
3/30/2020,3.597,3.676,3.695,3.557,418850,-1.62%,0.593988708,Stark
3/27/2020,3.656,3.695,3.715,3.636,272800,-0.54%,0.603786118,Stark
3/26/2020,3.676,3.695,3.695,3.616,271600,0.54%,0.607107273,Stark
3/25/2020,3.656,3.676,3.695,3.616,436000,0.54%,0.603786118,Stark
3/24/2020,3.636,3.715,3.755,3.537,678700,-1.60%,0.600464962,Stark
3/23/2020,3.695,3.775,3.775,3.656,231550,-4.59%,0.610262371,Stark
3/20/2020,3.873,3.755,3.893,3.715,672950,4.81%,0.639820658,Stark
3/19/2020,3.695,3.755,3.755,3.597,571700,-1.58%,0.610262371,Stark
3/18/2020,3.755,3.518,3.755,3.478,654000,7.95%,0.620225839,Stark
3/17/2020,3.478,3.616,3.676,3.478,443600,-2.22%,0.574227831,Stark
3/16/2020,3.557,3.814,3.913,3.557,328100,-7.22%,0.587346397,Stark
3/13/2020,3.834,3.735,3.854,3.676,757350,-0.51%,0.633344404,Stark
3/12/2020,3.854,3.933,3.933,3.755,462450,-2.01%,0.63666556,Stark
3/11/2020,3.933,3.952,3.992,3.893,265900,-0.50%,0.649784125,Stark
3/10/2020,3.952,3.933,3.952,3.913,265950,1.01%,0.652939223,Stark
3/9/2020,3.913,3.952,3.952,3.814,505450,-1.00%,0.646462969,Stark
3/6/2020,3.952,4.031,4.031,3.952,88200,-0.99%,0.652939223,Stark
3/5/2020,3.992,4.071,4.15,3.952,610150,0.00%,0.659581534,Stark
3/4/2020,3.992,3.992,4.031,3.952,180200,-0.98%,0.659581534,Stark
3/3/2020,4.031,4.031,4.071,3.952,355400,0.99%,0.666057788,Stark
3/2/2020,3.992,4.031,4.071,3.873,777900,0.00%,0.659581534,Stark
2/28/2020,3.992,3.992,3.992,3.913,274500,0.00%,0.659581534,Stark
2/27/2020,3.992,3.913,4.031,3.913,870950,1.00%,0.659581534,Stark
2/26/2020,3.952,4.229,4.229,3.893,1030000,-6.54%,0.652939223,Stark
2/25/2020,4.229,4.229,4.269,4.11,997850,0.00%,0.69893723,Stark
2/24/2020,4.229,4.308,4.308,4.15,1350000,-2.73%,0.69893723,Stark
2/21/2020,4.348,4.308,4.348,4.269,207800,0.92%,0.718698107,Stark
2/20/2020,4.308,4.348,4.348,4.269,235250,-0.91%,0.712055795,Stark
2/19/2020,4.348,4.308,4.387,4.269,479400,0.00%,0.718698107,Stark
2/18/2020,4.348,4.387,4.387,4.269,291800,0.00%,0.718698107,Stark
2/17/2020,4.348,4.348,4.387,4.308,396150,0.92%,0.718698107,Stark
2/14/2020,4.308,4.466,4.466,4.269,1650000,-3.54%,0.712055795,Stark
2/13/2020,4.466,4.466,4.506,4.387,1280000,0.00%,0.738292926,Stark
2/12/2020,4.466,4.308,4.545,4.269,3860000,5.61%,0.738292926,Stark
2/11/2020,4.229,4.348,4.387,4.229,505000,-2.73%,0.69893723,Stark
2/7/2020,4.348,4.387,4.427,4.348,497700,0.00%,0.718698107,Stark
2/6/2020,4.348,4.229,4.348,4.229,829900,2.80%,0.718698107,Stark
2/5/2020,4.229,4.229,4.269,4.19,594350,0.00%,0.69893723,Stark
2/4/2020,4.229,4.269,4.269,4.15,886600,0.00%,0.69893723,Stark
2/3/2020,4.229,4.308,4.348,4.229,726800,-0.93%,0.69893723,Stark
1/31/2020,4.269,4.308,4.387,4.269,349600,-0.92%,0.705579542,Stark
1/30/2020,4.308,4.308,4.387,4.269,786850,0.00%,0.712055795,Stark
1/29/2020,4.308,4.308,4.427,4.11,2390000,0.93%,0.712055795,Stark
1/28/2020,4.269,4.348,4.387,4.269,750600,-1.82%,0.705579542,Stark
1/27/2020,4.348,4.387,4.387,4.269,1080000,-1.79%,0.718698107,Stark
1/24/2020,4.427,4.427,4.427,4.308,910450,0.00%,0.731816672,Stark
1/23/2020,4.427,4.427,4.466,4.387,545350,-0.88%,0.731816672,Stark
1/22/2020,4.466,4.387,4.466,4.308,516500,2.73%,0.738292926,Stark
1/21/2020,4.348,4.387,4.427,4.269,1660000,-0.90%,0.718698107,Stark
1/20/2020,4.387,4.506,4.506,4.348,1030000,-1.77%,0.725174361,Stark
1/17/2020,4.466,4.466,4.545,4.427,688550,0.89%,0.738292926,Stark
1/16/2020,4.427,4.387,4.506,4.387,975000,0.90%,0.731816672,Stark
1/15/2020,4.387,4.427,4.466,4.348,929900,-0.89%,0.725174361,Stark
1/14/2020,4.427,4.585,4.624,4.269,3710000,-3.45%,0.731816672,Stark
1/13/2020,4.585,4.466,4.585,4.387,2990000,2.65%,0.758053803,Stark
1/10/2020,4.466,4.466,4.466,4.348,2100000,0.89%,0.738292926,Stark
1/9/2020,4.427,4.19,4.427,4.15,5690000,7.69%,0.731816672,Stark
1/8/2020,4.11,4.11,4.15,4.071,915200,-0.95%,0.679176353,Stark
1/7/2020,4.15,4.11,4.15,4.071,449600,1.94%,0.685818665,Stark
1/6/2020,4.071,4.229,4.308,4.031,3090000,-5.50%,0.6727001,Stark
1/3/2020,4.308,4.15,4.308,4.15,2190000,2.83%,0.712055795,Stark
1/2/2020,4.19,4.19,4.269,4.071,2060000,0.00%,0.692460976,Stark
12/30/2019,4.19,4.031,4.229,4.031,3520000,4.95%,0.692460976,Stark
12/27/2019,3.992,3.992,4.071,3.933,1600000,1.51%,0.659581534,Stark
12/26/2019,3.933,3.933,3.933,3.913,342150,0.51%,0.649784125,Stark
12/25/2019,3.913,3.913,3.933,3.913,224950,0.00%,0.646462969,Stark
12/24/2019,3.913,3.933,3.952,3.913,293400,0.00%,0.646462969,Stark
12/23/2019,3.913,3.913,3.933,3.913,313150,0.51%,0.646462969,Stark
12/20/2019,3.893,3.893,3.952,3.873,298900,0.00%,0.643141813,Stark
12/19/2019,3.893,3.933,3.933,3.893,134200,-0.51%,0.643141813,Stark
12/18/2019,3.913,3.913,3.933,3.893,264600,0.51%,0.646462969,Stark
12/17/2019,3.893,3.913,3.913,3.873,236950,0.00%,0.643141813,Stark
12/16/2019,3.893,3.952,3.952,3.873,279900,-0.51%,0.643141813,Stark
12/13/2019,3.913,3.952,3.952,3.913,221550,-0.50%,0.646462969,Stark
12/12/2019,3.933,3.933,3.952,3.913,126000,1.53%,0.649784125,Stark
12/11/2019,3.873,3.933,3.933,3.873,266200,-1.51%,0.639820658,Stark
12/9/2019,3.933,3.992,3.992,3.873,1130000,1.02%,0.649784125,Stark
12/6/2019,3.893,3.873,3.913,3.854,231100,1.03%,0.643141813,Stark
12/4/2019,3.854,3.913,3.913,3.814,366400,-1.02%,0.63666556,Stark
12/3/2019,3.893,3.854,3.933,3.854,112800,1.55%,0.643141813,Stark
12/2/2019,3.834,3.873,3.873,3.794,957950,-0.51%,0.633344404,Stark
11/29/2019,3.854,3.913,3.913,3.814,1160000,-0.51%,0.63666556,Stark
11/28/2019,3.873,3.893,3.952,3.854,968500,0.00%,0.639820658,Stark
11/27/2019,3.873,3.952,3.952,3.834,1620000,-1.51%,0.639820658,Stark
11/26/2019,3.933,3.992,4.071,3.873,1330000,-1.49%,0.649784125,Stark
11/25/2019,3.992,4.031,4.031,3.913,506750,-0.98%,0.659581534,Stark
11/22/2019,4.031,4.031,4.031,3.873,1850000,0.99%,0.666057788,Stark
11/21/2019,3.992,4.071,4.071,3.952,754450,-0.98%,0.659581534,Stark
11/20/2019,4.031,4.229,4.269,3.992,4570000,-0.97%,0.666057788,Stark
11/19/2019,4.071,3.952,4.071,3.933,1070000,5.64%,0.6727001,Stark
11/18/2019,3.854,3.873,3.893,3.814,371400,-0.51%,0.63666556,Stark
11/15/2019,3.873,3.854,4.031,3.854,1410000,1.03%,0.639820658,Stark
11/14/2019,3.834,3.913,3.913,3.616,4290000,-1.52%,0.633344404,Stark
11/13/2019,3.893,4.071,4.071,3.893,1300000,-4.37%,0.643141813,Stark
11/12/2019,4.071,3.992,4.11,3.952,1120000,1.98%,0.6727001,Stark
11/11/2019,3.992,4.031,4.071,3.952,757400,0.00%,0.659581534,Stark
11/8/2019,3.992,3.952,4.11,3.952,1760000,1.51%,0.659581534,Stark
11/7/2019,3.933,3.933,3.992,3.893,344750,-0.50%,0.649784125,Stark
11/6/2019,3.952,3.854,3.992,3.834,3020000,2.56%,0.652939223,Stark
11/5/2019,3.854,3.755,3.854,3.735,1550000,3.17%,0.63666556,Stark
11/4/2019,3.735,3.577,3.775,3.557,2720000,5.00%,0.616904683,Stark
11/1/2019,3.557,3.557,3.557,3.478,1180000,0.56%,0.587346397,Stark
10/31/2019,3.537,3.419,3.577,3.399,1690000,3.47%,0.584025241,Stark
10/30/2019,3.419,3.399,3.419,3.379,1000000,0.58%,0.564430422,Stark
10/29/2019,3.399,3.36,3.399,3.34,611200,1.18%,0.561109266,Stark
10/28/2019,3.36,3.34,3.36,3.32,502500,0.59%,0.554633012,Stark
10/25/2019,3.34,3.379,3.399,3.3,1030000,-1.17%,0.551311857,Stark
10/24/2019,3.379,3.399,3.399,3.36,482000,0.00%,0.55778811,Stark
10/22/2019,3.379,3.379,3.379,3.36,396600,0.59%,0.55778811,Stark
10/21/2019,3.36,3.399,3.399,3.34,1470000,-0.58%,0.554633012,Stark
10/18/2019,3.379,3.419,3.419,3.36,1040000,-0.58%,0.55778811,Stark
10/17/2019,3.399,3.399,3.419,3.379,1320000,0.58%,0.561109266,Stark
10/16/2019,3.379,3.399,3.419,3.379,2020000,-0.58%,0.55778811,Stark
10/15/2019,3.399,3.36,3.399,3.36,1810000,1.18%,0.561109266,Stark
10/11/2019,3.36,3.439,3.439,3.36,808550,-2.30%,0.554633012,Stark
10/10/2019,3.439,3.458,3.458,3.399,520000,0.00%,0.567751578,Stark
10/9/2019,3.439,3.458,3.478,3.439,910500,-0.57%,0.567751578,Stark
10/8/2019,3.458,3.478,3.518,3.439,1200000,-0.57%,0.570906676,Stark
10/7/2019,3.478,3.656,3.656,3.221,18790000,-9.28%,0.574227831,Stark
10/4/2019,3.834,3.952,3.952,3.755,1920000,-3.00%,0.633344404,Stark
10/3/2019,3.952,3.952,3.992,3.913,435050,0.00%,0.652939223,Stark
10/2/2019,3.952,3.952,3.952,3.913,625600,0.00%,0.652939223,Stark
10/1/2019,3.952,4.031,4.031,3.893,1140000,-1.96%,0.652939223,Stark
9/30/2019,4.031,4.071,4.071,3.992,433100,-0.97%,0.666057788,Stark
9/27/2019,4.071,4.229,4.229,3.992,948900,-2.83%,0.6727001,Stark
9/26/2019,4.19,4.031,4.269,4.031,1590000,4.95%,0.692460976,Stark
9/25/2019,3.992,3.992,3.992,3.933,1440000,1.00%,0.659581534,Stark
9/24/2019,3.952,3.913,3.952,3.913,690500,1.01%,0.652939223,Stark
9/23/2019,3.913,3.913,3.952,3.873,427700,0.00%,0.646462969,Stark
9/20/2019,3.913,3.952,3.952,3.834,1020000,-1.00%,0.646462969,Stark
9/19/2019,3.952,3.952,3.952,3.913,382000,0.00%,0.652939223,Stark
9/18/2019,3.952,3.992,3.992,3.893,635250,-0.99%,0.652939223,Stark
9/17/2019,3.992,3.992,4.11,3.952,828600,1.00%,0.659581534,Stark
9/16/2019,3.952,3.933,3.952,3.873,733050,1.01%,0.652939223,Stark
9/13/2019,3.913,3.913,3.933,3.873,844300,0.00%,0.646462969,Stark
9/12/2019,3.913,3.933,3.933,3.873,910950,-0.50%,0.646462969,Stark
9/11/2019,3.933,3.952,3.952,3.834,875600,-0.50%,0.649784125,Stark
9/10/2019,3.952,3.952,3.952,3.695,2230000,-13.88%,0.652939223,Stark
9/9/2019,4.589,4.36,4.589,4.36,1230000,9.09%,0.758718034,Stark
9/6/2019,4.207,4.207,4.321,4.092,615500,0.00%,0.695283959,Stark
9/5/2019,4.207,4.474,4.474,3.977,1850000,-5.17%,0.695283959,Stark
9/4/2019,4.436,4.474,4.474,4.36,291650,-0.85%,0.733311192,Stark
9/3/2019,4.474,4.551,4.589,4.398,1090000,-0.85%,0.739621388,Stark
9/2/2019,4.513,4.666,4.666,4.436,634000,-1.67%,0.746097642,Stark
8/30/2019,4.589,4.551,4.704,4.513,724530,1.69%,0.758718034,Stark
8/29/2019,4.513,4.551,4.551,4.436,227680,0.00%,0.746097642,Stark
8/28/2019,4.513,4.589,4.627,4.474,330920,-0.84%,0.746097642,Stark
8/27/2019,4.551,4.589,4.589,4.551,297800,0.85%,0.752407838,Stark
8/26/2019,4.513,4.551,4.551,4.474,205300,-0.84%,0.746097642,Stark
8/23/2019,4.551,4.551,4.589,4.436,352520,0.00%,0.752407838,Stark
8/22/2019,4.551,4.589,4.627,4.513,140190,-0.83%,0.752407838,Stark
8/21/2019,4.589,4.589,4.666,4.474,356560,0.00%,0.758718034,Stark
8/20/2019,4.589,4.627,4.666,4.551,348800,0.00%,0.758718034,Stark
8/19/2019,4.589,4.398,4.589,4.398,586040,6.19%,0.758718034,Stark
8/16/2019,4.321,4.321,4.398,4.245,405280,0.89%,0.714214547,Stark
8/15/2019,4.283,4.436,4.436,4.207,811810,-2.61%,0.707904351,Stark
8/14/2019,4.398,4.436,4.436,4.321,190160,0.88%,0.727000996,Stark
8/13/2019,4.36,4.36,4.36,4.321,148770,0.88%,0.7206908,Stark
8/9/2019,4.321,4.36,4.398,4.283,408230,-0.88%,0.714214547,Stark
8/8/2019,4.36,4.513,4.513,4.283,737040,-0.87%,0.7206908,Stark
8/7/2019,4.398,4.551,4.551,4.36,1160000,-3.36%,0.727000996,Stark
8/6/2019,4.551,4.551,4.551,4.436,689750,0.00%,0.752407838,Stark
8/5/2019,4.551,4.589,4.589,4.474,495870,-0.83%,0.752407838,Stark
8/2/2019,4.589,4.666,4.666,4.436,946940,-1.64%,0.758718034,Stark
8/1/2019,4.666,4.78,4.819,4.627,998150,-2.40%,0.771504484,Stark
7/31/2019,4.78,4.627,4.78,4.627,576480,0.00%,0.790435071,Stark
7/30/2019,4.78,4.857,4.857,4.436,1950000,-3.10%,0.790435071,Stark
7/26/2019,4.933,5.163,5.354,4.78,3750000,-5.15%,0.815841913,Stark
7/25/2019,5.201,4.857,5.201,4.857,5540000,9.68%,0.8603454,Stark
7/24/2019,4.742,4.551,4.742,4.398,1390000,2.48%,0.784124875,Stark
7/23/2019,4.627,4.78,4.857,4.513,1240000,-5.47%,0.76502823,Stark
7/22/2019,4.895,4.972,5.01,4.704,1910000,0.79%,0.809531717,Stark
7/19/2019,4.857,4.857,4.895,4.704,1830000,3.25%,0.803221521,Stark
7/18/2019,4.704,4.589,4.704,4.513,1160000,4.24%,0.77781468,Stark
7/17/2019,4.513,4.513,4.551,4.436,446930,0.85%,0.746097642,Stark
7/15/2019,4.474,4.474,4.589,4.436,757240,-1.68%,0.739621388,Stark
7/12/2019,4.551,4.474,4.627,4.398,1250000,1.71%,0.752407838,Stark
7/11/2019,4.474,4.436,4.589,4.36,1030000,0.86%,0.739621388,Stark
7/10/2019,4.436,4.78,4.895,4.168,4060000,-3.33%,0.733311192,Stark
7/9/2019,4.589,4.742,4.972,4.13,7420000,0.84%,0.758718034,Stark
7/8/2019,4.551,4.016,4.551,4.016,3200000,13.33%,0.752407838,Stark
7/5/2019,4.016,4.016,4.168,3.824,1070000,0.00%,0.663566921,Stark
7/4/2019,4.016,3.729,4.13,3.71,4470000,8.25%,0.663566921,Stark
7/3/2019,3.71,3.595,3.71,3.557,400070,3.19%,0.612753238,Stark
7/2/2019,3.595,3.518,3.652,3.499,283690,2.17%,0.593656592,Stark
7/1/2019,3.518,3.499,3.518,3.442,416290,0.55%,0.580870143,Stark
6/28/2019,3.499,3.537,3.537,3.442,254700,0.55%,0.577715045,Stark
6/27/2019,3.48,3.576,3.595,3.442,288190,0.00%,0.574559947,Stark
6/26/2019,3.48,3.518,3.537,3.404,424460,-0.55%,0.574559947,Stark
6/25/2019,3.499,3.557,3.557,3.442,666960,-1.61%,0.577715045,Stark
6/24/2019,3.557,3.614,3.614,3.518,211760,-1.06%,0.587346397,Stark
6/21/2019,3.595,3.576,3.652,3.557,365290,1.62%,0.593656592,Stark
6/20/2019,3.537,3.442,3.576,3.442,351440,1.09%,0.584025241,Stark
6/19/2019,3.499,3.824,3.824,3.423,1880000,-8.50%,0.577715045,Stark
6/18/2019,3.824,3.346,3.901,3.327,5300000,15.61%,0.631683826,Stark
6/17/2019,3.308,3.212,3.308,3.212,352630,4.22%,0.545998007,Stark
6/14/2019,3.174,3.136,3.174,3.117,141800,1.84%,0.523746264,Stark
6/13/2019,3.117,3.079,3.117,3.059,90380,1.24%,0.51428097,Stark
6/12/2019,3.079,3.079,3.117,3.059,84280,0.63%,0.507970774,Stark
6/11/2019,3.059,3.059,3.098,3.021,146290,0.63%,0.504649618,Stark
6/10/2019,3.04,3.04,3.059,3.002,103560,0.63%,0.50149452,Stark
6/7/2019,3.021,3.059,3.059,2.983,175070,0.64%,0.498339422,Stark
6/6/2019,3.002,3.059,3.155,2.945,265560,-0.63%,0.495184324,Stark
6/5/2019,3.021,3.136,3.155,2.945,630840,-3.07%,0.498339422,Stark
6/4/2019,3.117,3.155,3.155,3.021,261160,-2.98%,0.51428097,Stark
5/31/2019,3.212,3.212,3.212,3.098,293050,0.00%,0.53005646,Stark
5/30/2019,3.212,3.212,3.232,3.155,32760,0.00%,0.53005646,Stark
5/29/2019,3.212,3.212,3.212,3.136,243130,0.00%,0.53005646,Stark
5/28/2019,3.212,3.232,3.232,3.136,193880,-0.59%,0.53005646,Stark
5/27/2019,3.232,3.193,3.251,3.155,230780,3.05%,0.533377615,Stark
5/24/2019,3.136,3.079,3.193,3.002,297080,1.86%,0.517436068,Stark
5/23/2019,3.079,3.117,3.136,3.021,223800,-1.23%,0.507970774,Stark
5/22/2019,3.117,3.193,3.193,3.04,488020,-2.40%,0.51428097,Stark
5/21/2019,3.193,3.193,3.212,3.136,218950,0.00%,0.526901362,Stark
5/17/2019,3.193,3.079,3.27,3.059,385750,3.73%,0.526901362,Stark
5/16/2019,3.079,3.079,3.117,2.926,172750,-0.62%,0.507970774,Stark
5/15/2019,3.098,3.136,3.155,2.868,598130,-1.82%,0.511125872,Stark
5/14/2019,3.155,3.155,3.155,2.983,292320,1.23%,0.520591166,Stark
5/13/2019,3.117,3.824,3.824,2.868,2250000,-16.84%,0.51428097,Stark
5/10/2019,3.748,4.245,4.283,3.729,1020000,-10.91%,0.619063434,Stark
5/9/2019,4.207,4.13,4.436,4.13,204890,-0.90%,0.695283959,Stark
5/8/2019,4.245,3.824,4.436,3.786,877130,11.00%,0.701594155,Stark
5/7/2019,3.824,3.824,3.901,3.748,267420,0.00%,0.631683826,Stark
5/3/2019,3.824,4.283,4.36,3.729,753780,-13.04%,0.631683826,Stark
5/2/2019,4.398,4.092,4.436,4.016,419810,3.60%,0.727000996,Stark
4/30/2019,4.245,4.666,4.666,4.207,247320,-8.26%,0.701594155,Stark
4/29/2019,4.627,4.627,4.627,4.398,101280,1.68%,0.76502823,Stark
4/26/2019,4.551,4.742,4.742,4.551,282660,-4.03%,0.752407838,Stark
4/25/2019,4.742,4.704,4.895,4.666,132290,-1.59%,0.784124875,Stark
4/24/2019,4.819,4.933,4.933,4.666,174610,0.00%,0.796911325,Stark
4/23/2019,4.819,5.048,5.048,4.78,576020,-5.26%,0.796911325,Stark
4/22/2019,5.086,5.278,5.316,4.972,598600,-3.62%,0.841248755,Stark
4/19/2019,5.278,5.354,5.354,5.201,389420,0.00%,0.87313185,Stark
4/18/2019,5.278,5.278,5.43,5.278,590070,-2.13%,0.87313185,Stark
4/17/2019,5.392,5.316,5.507,5.163,793150,4.44%,0.892062438,Stark
4/12/2019,5.163,5.01,5.239,4.933,419390,2.27%,0.854035204,Stark
4/11/2019,5.048,4.666,5.125,4.666,573740,3.94%,0.834938559,Stark
4/10/2019,4.857,4.666,4.857,4.666,81900,-0.78%,0.803221521,Stark
4/9/2019,4.895,5.01,5.01,4.589,197350,1.59%,0.809531717,Stark
4/5/2019,4.819,4.895,5.086,4.819,138540,-4.55%,0.796911325,Stark
4/4/2019,5.048,5.048,5.163,4.972,113060,-2.94%,0.834938559,Stark
4/3/2019,5.201,5.163,5.278,4.972,126600,0.00%,0.8603454,Stark
4/2/2019,5.201,5.239,5.278,5.125,191400,-1.45%,0.8603454,Stark
4/1/2019,5.278,5.239,5.278,5.01,228140,2.99%,0.87313185,Stark
3/29/2019,5.125,4.857,5.316,4.589,426880,8.06%,0.847725008,Stark
3/28/2019,4.742,4.589,4.742,4.589,235640,5.08%,0.784124875,Stark
3/27/2019,4.513,4.513,4.551,4.436,25730,-1.67%,0.746097642,Stark
3/26/2019,4.589,4.627,4.627,4.513,22840,0.00%,0.758718034,Stark
3/25/2019,4.589,4.36,4.589,4.36,112390,0.84%,0.758718034,Stark
3/22/2019,4.551,4.513,4.551,4.398,209330,-0.83%,0.752407838,Stark
3/21/2019,4.589,4.589,4.589,4.513,206850,0.00%,0.758718034,Stark
3/20/2019,4.589,4.436,4.589,4.436,71620,0.00%,0.758718034,Stark
3/19/2019,4.589,4.474,4.627,4.474,88310,-0.83%,0.758718034,Stark
3/18/2019,4.627,4.666,4.666,4.474,540260,-3.20%,0.76502823,Stark
3/15/2019,4.78,4.436,4.78,4.36,332220,5.04%,0.790435071,Stark
3/14/2019,4.551,4.78,4.972,4.398,925490,-8.46%,0.752407838,Stark
3/13/2019,4.972,4.972,5.01,4.168,2340000,0.00%,0.822318167,Stark
3/12/2019,4.972,5.163,5.201,4.895,741480,-5.11%,0.822318167,Stark
3/11/2019,5.239,5.43,5.507,5.239,297440,-5.52%,0.866655596,Stark
3/8/2019,5.545,5.622,5.66,5.43,562530,0.00%,0.917469279,Stark
3/7/2019,5.545,5.392,5.545,5.354,240340,1.40%,0.917469279,Stark
3/6/2019,5.469,5.239,5.583,5.239,587950,2.14%,0.904848887,Stark
3/5/2019,5.354,4.972,5.43,4.972,496440,4.48%,0.885752242,Stark
3/4/2019,5.125,4.819,5.469,4.819,1120000,-5.63%,0.847725008,Stark
3/1/2019,5.43,5.545,5.545,3.901,4040000,-2.07%,0.898372634,Stark
2/28/2019,5.545,5.698,5.698,5.507,708670,-2.68%,0.917469279,Stark
