วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน_turtle,Norm_Price,stock
10/6/2020,1.246,1.26,1.26,1.246,7240,-1.11%,0.03146096,Turtle
10/5/2020,1.26,1.313,1.313,1.246,28290,-6.18%,0.033244173,Turtle
10/2/2020,1.343,1.246,1.343,1.246,1470,7.18%,0.043816074,Turtle
10/1/2020,1.253,1.238,1.253,1.238,2550,1.21%,0.032352567,Turtle
9/30/2020,1.238,1.238,1.253,1.238,29900,0.00%,0.030441982,Turtle
9/29/2020,1.238,1.26,1.26,1.238,11930,-2.37%,0.030441982,Turtle
9/28/2020,1.268,1.268,1.268,1.268,7640,-3.94%,0.034263151,Turtle
9/25/2020,1.32,1.246,1.32,1.246,5630,1.69%,0.040886511,Turtle
9/24/2020,1.298,1.253,1.298,1.253,2280,0.00%,0.03808432,Turtle
9/23/2020,1.298,1.275,1.298,1.253,14350,1.80%,0.03808432,Turtle
9/22/2020,1.275,1.305,1.305,1.275,3750,-1.77%,0.035154757,Turtle
9/21/2020,1.298,1.402,1.402,1.268,17300,-9.80%,0.03808432,Turtle
9/18/2020,1.439,1.275,1.439,1.275,2010,13.49%,0.056043816,Turtle
9/17/2020,1.268,1.253,1.268,1.253,1470,-1.17%,0.034263151,Turtle
9/16/2020,1.283,1.26,1.283,1.246,2820,3.63%,0.036173736,Turtle
9/15/2020,1.238,1.328,1.328,1.238,1070,-2.37%,0.030441982,Turtle
9/14/2020,1.268,1.253,1.268,1.253,4020,0.00%,0.034263151,Turtle
9/11/2020,1.268,1.253,1.268,1.253,1340,0.00%,0.034263151,Turtle
9/10/2020,1.268,1.268,1.268,1.26,3080,-1.71%,0.034263151,Turtle
9/9/2020,1.29,1.305,1.305,1.26,18230,-1.15%,0.037065342,Turtle
9/8/2020,1.305,1.417,1.417,1.275,3620,-1.14%,0.038975927,Turtle
9/3/2020,1.32,1.32,1.32,1.32,130,1.15%,0.040886511,Turtle
9/2/2020,1.305,1.275,1.305,1.275,8450,4.15%,0.038975927,Turtle
9/1/2020,1.253,1.275,1.275,1.253,400,-1.73%,0.032352567,Turtle
8/31/2020,1.275,1.268,1.275,1.268,540,-1.77%,0.035154757,Turtle
8/28/2020,1.298,1.305,1.32,1.298,10060,1.17%,0.03808432,Turtle
8/27/2020,1.283,1.335,1.335,1.283,29770,-0.54%,0.036173736,Turtle
8/26/2020,1.29,1.253,1.343,1.253,12600,-1.15%,0.037065342,Turtle
8/25/2020,1.305,1.335,1.335,1.268,2680,2.92%,0.038975927,Turtle
8/24/2020,1.268,1.365,1.365,1.268,1740,-6.56%,0.034263151,Turtle
8/20/2020,1.357,1.275,1.357,1.268,3890,4.55%,0.045599287,Turtle
8/19/2020,1.298,1.298,1.298,1.26,8450,1.17%,0.03808432,Turtle
8/18/2020,1.283,1.313,1.313,1.283,2550,-2.28%,0.036173736,Turtle
8/17/2020,1.313,1.313,1.313,1.313,130,1.16%,0.039994905,Turtle
8/14/2020,1.298,1.313,1.313,1.268,91840,2.37%,0.03808432,Turtle
8/13/2020,1.268,1.305,1.305,1.26,146410,-1.17%,0.034263151,Turtle
8/11/2020,1.283,1.275,1.305,1.275,3080,0.00%,0.036173736,Turtle
8/10/2020,1.283,1.298,1.298,1.275,17560,-2.80%,0.036173736,Turtle
8/7/2020,1.32,1.328,1.328,1.32,800,2.33%,0.040886511,Turtle
8/6/2020,1.29,1.29,1.29,1.29,3080,-0.62%,0.037065342,Turtle
8/5/2020,1.298,1.313,1.313,1.298,270,-2.77%,0.03808432,Turtle
8/4/2020,1.335,1.305,1.335,1.29,8310,3.49%,0.042797096,Turtle
8/3/2020,1.29,1.305,1.32,1.29,6970,-1.15%,0.037065342,Turtle
7/31/2020,1.305,1.305,1.343,1.305,12340,0.00%,0.038975927,Turtle
7/30/2020,1.305,1.313,1.35,1.305,28160,-3.33%,0.038975927,Turtle
7/24/2020,1.35,1.313,1.365,1.313,7640,0.52%,0.044707681,Turtle
7/23/2020,1.343,1.343,1.343,1.335,1880,0.00%,0.043816074,Turtle
7/22/2020,1.343,1.343,1.343,1.343,1610,-0.52%,0.043816074,Turtle
7/21/2020,1.35,1.328,1.35,1.328,400,1.66%,0.044707681,Turtle
7/20/2020,1.328,1.305,1.335,1.305,940,-1.12%,0.04190549,Turtle
7/17/2020,1.343,1.343,1.343,1.343,4160,0.00%,0.043816074,Turtle
7/16/2020,1.343,1.343,1.343,1.343,130,2.28%,0.043816074,Turtle
7/15/2020,1.313,1.357,1.357,1.313,4560,0.00%,0.039994905,Turtle
7/14/2020,1.313,1.313,1.41,1.313,17300,0.00%,0.039994905,Turtle
7/13/2020,1.313,1.313,1.343,1.313,42640,1.16%,0.039994905,Turtle
7/10/2020,1.298,1.328,1.343,1.298,3620,-1.14%,0.03808432,Turtle
7/9/2020,1.313,1.298,1.35,1.283,15280,2.34%,0.039994905,Turtle
7/8/2020,1.283,1.343,1.343,1.26,105120,-5.45%,0.036173736,Turtle
7/3/2020,1.357,1.343,1.357,1.335,8580,2.80%,0.045599287,Turtle
7/2/2020,1.32,1.313,1.357,1.305,14750,-3.30%,0.040886511,Turtle
7/1/2020,1.365,1.343,1.365,1.343,270,1.64%,0.046618265,Turtle
6/30/2020,1.343,1.32,1.343,1.32,800,2.91%,0.043816074,Turtle
6/29/2020,1.305,1.283,1.343,1.268,167600,-1.14%,0.038975927,Turtle
6/26/2020,1.32,1.335,1.343,1.305,9790,3.53%,0.040886511,Turtle
6/25/2020,1.275,1.365,1.365,1.275,8310,-2.30%,0.035154757,Turtle
6/24/2020,1.305,1.35,1.35,1.305,4160,-3.33%,0.038975927,Turtle
6/23/2020,1.35,1.32,1.357,1.32,78700,-0.52%,0.044707681,Turtle
6/22/2020,1.357,1.357,1.357,1.313,6030,2.18%,0.045599287,Turtle
6/19/2020,1.328,1.328,1.387,1.328,670,1.14%,0.04190549,Turtle
6/18/2020,1.313,1.313,1.313,1.313,670,-2.74%,0.039994905,Turtle
6/17/2020,1.35,1.395,1.395,1.328,76560,-3.23%,0.044707681,Turtle
6/16/2020,1.395,1.313,1.492,1.313,43440,6.25%,0.050439434,Turtle
6/15/2020,1.313,1.32,1.32,1.305,3220,0.00%,0.039994905,Turtle
6/12/2020,1.313,1.313,1.313,1.313,670,-0.53%,0.039994905,Turtle
6/11/2020,1.32,1.313,1.32,1.305,9920,-1.71%,0.040886511,Turtle
6/10/2020,1.343,1.32,1.357,1.32,11660,2.28%,0.043816074,Turtle
6/9/2020,1.313,1.328,1.328,1.313,18500,-1.13%,0.039994905,Turtle
6/8/2020,1.328,1.32,1.343,1.32,40360,0.00%,0.04190549,Turtle
6/5/2020,1.328,1.313,1.328,1.313,32580,0.61%,0.04190549,Turtle
6/4/2020,1.32,1.335,1.335,1.298,1690000,-1.12%,0.040886511,Turtle
6/2/2020,1.335,1.335,1.343,1.328,33390,0.00%,0.042797096,Turtle
6/1/2020,1.335,1.357,1.357,1.328,61540,-3.75%,0.042797096,Turtle
5/29/2020,1.387,1.365,1.387,1.328,150030,2.21%,0.049420456,Turtle
5/28/2020,1.357,1.425,1.425,1.343,90640,-3.76%,0.045599287,Turtle
5/27/2020,1.41,1.462,1.462,1.387,171750,-4.99%,0.052350019,Turtle
5/26/2020,1.484,1.484,1.596,1.432,323130,-3.39%,0.06177557,Turtle
5/25/2020,1.536,1.477,1.536,1.343,395390,14.37%,0.06839893,Turtle
5/22/2020,1.343,1.283,1.343,1.268,100690,4.68%,0.043816074,Turtle
5/21/2020,1.283,1.283,1.283,1.26,34990,-1.69%,0.036173736,Turtle
5/19/2020,1.305,1.32,1.32,1.305,22930,-0.61%,0.038975927,Turtle
5/18/2020,1.313,1.32,1.328,1.313,5630,-6.35%,0.039994905,Turtle
5/15/2020,1.402,1.402,1.402,1.402,130,-0.57%,0.051331041,Turtle
5/13/2020,1.41,1.343,1.41,1.343,2950,0.00%,0.052350019,Turtle
5/12/2020,1.41,1.41,1.41,1.41,1470,0.00%,0.052350019,Turtle
5/11/2020,1.41,1.41,1.41,1.41,2680,0.57%,0.052350019,Turtle
5/8/2020,1.402,1.305,1.402,1.298,33790,7.43%,0.051331041,Turtle
5/7/2020,1.305,1.305,1.305,1.305,400,-0.61%,0.038975927,Turtle
4/30/2020,1.313,1.335,1.343,1.313,23730,1.16%,0.039994905,Turtle
4/29/2020,1.298,1.268,1.305,1.253,39150,0.62%,0.03808432,Turtle
4/28/2020,1.29,1.29,1.335,1.283,9650,0.55%,0.037065342,Turtle
4/27/2020,1.283,1.283,1.283,1.283,1340,-2.28%,0.036173736,Turtle
4/23/2020,1.313,1.29,1.357,1.29,22660,1.78%,0.039994905,Turtle
4/22/2020,1.29,1.283,1.343,1.275,14480,-0.62%,0.037065342,Turtle
4/21/2020,1.298,1.283,1.343,1.283,13680,1.17%,0.03808432,Turtle
4/20/2020,1.283,1.335,1.335,1.268,38480,-1.69%,0.036173736,Turtle
4/17/2020,1.305,1.305,1.305,1.305,4690,1.71%,0.038975927,Turtle
4/16/2020,1.283,1.305,1.313,1.283,5630,-2.28%,0.036173736,Turtle
4/15/2020,1.313,1.35,1.35,1.313,17160,-1.65%,0.039994905,Turtle
4/14/2020,1.335,1.343,1.343,1.335,240130,-1.11%,0.042797096,Turtle
4/13/2020,1.35,1.35,1.35,1.35,1740,0.00%,0.044707681,Turtle
4/10/2020,1.35,1.357,1.417,1.35,16630,0.52%,0.044707681,Turtle
4/9/2020,1.343,1.32,1.343,1.32,29630,1.74%,0.043816074,Turtle
4/8/2020,1.32,1.32,1.343,1.32,3080,0.00%,0.040886511,Turtle
4/7/2020,1.32,1.32,1.41,1.32,12470,-11.53%,0.040886511,Turtle
4/3/2020,1.492,1.35,1.492,1.35,1340,11.09%,0.062794548,Turtle
4/2/2020,1.343,1.186,1.35,1.186,670,-0.52%,0.043816074,Turtle
3/30/2020,1.35,1.35,1.35,1.343,9120,-9.03%,0.044707681,Turtle
3/26/2020,1.484,1.343,1.484,1.343,670,0.47%,0.06177557,Turtle
3/25/2020,1.477,1.492,1.492,1.32,2280,11.89%,0.060883964,Turtle
3/24/2020,1.32,1.32,1.32,1.32,1340,-1.12%,0.040886511,Turtle
3/23/2020,1.335,1.372,1.372,1.313,44920,-7.23%,0.042797096,Turtle
3/20/2020,1.439,1.417,1.447,1.417,2410,14.21%,0.056043816,Turtle
3/19/2020,1.26,1.268,1.305,1.26,6030,-0.63%,0.033244173,Turtle
3/18/2020,1.268,1.119,1.305,1.119,4420,0.00%,0.034263151,Turtle
3/17/2020,1.268,1.067,1.283,1.067,13410,-1.71%,0.034263151,Turtle
3/16/2020,1.29,1.29,1.29,1.283,5900,-13.54%,0.037065342,Turtle
3/13/2020,1.492,1.328,1.492,1.328,8980,5.29%,0.062794548,Turtle
3/10/2020,1.417,1.417,1.417,1.417,6700,1.58%,0.053241625,Turtle
3/9/2020,1.395,1.395,1.395,1.395,130,-6.00%,0.050439434,Turtle
3/5/2020,1.484,1.484,1.484,1.484,270,0.00%,0.06177557,Turtle
3/4/2020,1.484,1.484,1.484,1.484,670,4.73%,0.06177557,Turtle
3/3/2020,1.417,1.425,1.425,1.417,2010,1.58%,0.053241625,Turtle
2/28/2020,1.395,1.41,1.417,1.395,10590,-6.50%,0.050439434,Turtle
2/27/2020,1.492,1.425,1.492,1.425,6030,3.11%,0.062794548,Turtle
2/25/2020,1.447,1.417,1.492,1.417,3080,-1.50%,0.057062795,Turtle
2/24/2020,1.469,1.469,1.469,1.469,940,0.00%,0.059864985,Turtle
2/21/2020,1.469,1.469,1.469,1.469,270,0.00%,0.059864985,Turtle
2/20/2020,1.469,1.454,1.469,1.454,2820,-3.48%,0.059864985,Turtle
2/18/2020,1.522,1.402,1.522,1.402,670,3.05%,0.066615718,Turtle
2/14/2020,1.477,1.492,1.507,1.477,9520,1.03%,0.060883964,Turtle
2/12/2020,1.462,1.462,1.462,1.462,1210,0.00%,0.058973379,Turtle
2/11/2020,1.462,1.417,1.469,1.417,1070,0.55%,0.058973379,Turtle
2/7/2020,1.454,1.454,1.454,1.454,130,-2.55%,0.057954401,Turtle
2/6/2020,1.492,1.492,1.492,1.492,2680,-1.97%,0.062794548,Turtle
2/5/2020,1.522,1.522,1.522,1.522,670,4.10%,0.066615718,Turtle
2/4/2020,1.462,1.462,1.462,1.462,270,-1.48%,0.058973379,Turtle
2/3/2020,1.484,1.484,1.492,1.484,3350,-0.54%,0.06177557,Turtle
1/31/2020,1.492,1.492,1.492,1.492,270,0.00%,0.062794548,Turtle
1/30/2020,1.492,1.507,1.507,1.492,8310,0.54%,0.062794548,Turtle
1/28/2020,1.484,1.484,1.484,1.484,270,-2.50%,0.06177557,Turtle
1/27/2020,1.522,1.522,1.522,1.522,400,-4.64%,0.066615718,Turtle
1/23/2020,1.596,1.462,1.611,1.462,1210,9.17%,0.076041269,Turtle
1/22/2020,1.462,1.462,1.462,1.462,4690,-24.60%,0.058973379,Turtle
1/21/2020,1.939,1.425,1.939,1.425,32710,25.02%,0.119729971,Turtle
1/16/2020,1.551,1.507,1.551,1.507,1740,0.98%,0.070309515,Turtle
1/15/2020,1.536,1.536,1.536,1.536,670,3.50%,0.06839893,Turtle
1/14/2020,1.484,1.447,1.484,1.439,11400,2.56%,0.06177557,Turtle
1/13/2020,1.447,1.447,1.454,1.439,4690,-2.49%,0.057062795,Turtle
1/10/2020,1.484,1.492,1.492,1.484,1340,-4.32%,0.06177557,Turtle
1/7/2020,1.551,1.469,1.551,1.469,1340,0.98%,0.070309515,Turtle
1/6/2020,1.536,1.522,1.536,1.492,27890,0.92%,0.06839893,Turtle
1/3/2020,1.522,1.522,1.596,1.522,2280,0.00%,0.066615718,Turtle
1/2/2020,1.522,1.566,1.566,1.522,23460,-2.81%,0.066615718,Turtle
12/30/2019,1.566,1.492,1.566,1.41,126700,9.36%,0.072220099,Turtle
12/27/2019,1.432,1.417,1.432,1.395,2150,-2.52%,0.05515221,Turtle
12/26/2019,1.469,1.417,1.469,1.417,2150,3.67%,0.059864985,Turtle
12/25/2019,1.417,1.432,1.432,1.41,10320,-1.05%,0.053241625,Turtle
12/24/2019,1.432,1.432,1.432,1.402,15420,0.00%,0.05515221,Turtle
12/23/2019,1.432,1.432,1.432,1.432,270,-0.49%,0.05515221,Turtle
12/20/2019,1.439,1.462,1.462,1.417,14350,-1.57%,0.056043816,Turtle
12/19/2019,1.462,1.477,1.484,1.439,75350,-1.02%,0.058973379,Turtle
12/18/2019,1.477,1.492,1.507,1.462,41700,-1.01%,0.060883964,Turtle
12/17/2019,1.492,1.536,1.551,1.484,546770,-2.86%,0.062794548,Turtle
12/16/2019,1.536,1.611,1.611,1.536,174300,-4.66%,0.06839893,Turtle
12/13/2019,1.611,1.611,1.611,1.596,21450,0.00%,0.077951853,Turtle
12/12/2019,1.611,1.626,1.641,1.596,91840,-0.92%,0.077951853,Turtle
12/11/2019,1.626,1.611,1.641,1.611,54170,0.93%,0.079862438,Turtle
12/9/2019,1.611,1.701,1.701,1.611,490590,-4.45%,0.077951853,Turtle
12/6/2019,1.686,1.686,1.701,1.686,11130,0.90%,0.087504776,Turtle
12/4/2019,1.671,1.686,1.775,1.641,250460,0.00%,0.085594192,Turtle
12/3/2019,1.671,1.626,1.745,1.626,137160,1.83%,0.085594192,Turtle
12/2/2019,1.641,1.715,1.715,1.626,617560,-3.53%,0.081773023,Turtle
11/29/2019,1.701,1.745,1.76,1.701,607510,-1.68%,0.089415361,Turtle
11/28/2019,1.73,1.745,1.745,1.73,154860,-0.86%,0.093109158,Turtle
11/27/2019,1.745,1.76,1.865,1.73,2120000,-1.69%,0.095019743,Turtle
11/26/2019,1.775,1.775,1.775,1.76,496620,0.00%,0.098840912,Turtle
11/25/2019,1.775,1.775,1.82,1.745,628290,0.00%,0.098840912,Turtle
11/22/2019,1.775,1.775,1.79,1.775,94120,0.00%,0.098840912,Turtle
11/21/2019,1.775,1.82,1.82,1.745,106730,-0.84%,0.098840912,Turtle
11/20/2019,1.79,1.76,1.79,1.745,249520,1.70%,0.100751497,Turtle
11/19/2019,1.76,1.775,1.79,1.76,522900,-0.85%,0.096930327,Turtle
11/18/2019,1.775,1.76,1.775,1.76,76290,0.85%,0.098840912,Turtle
11/15/2019,1.76,1.79,1.79,1.76,17970,0.00%,0.096930327,Turtle
11/14/2019,1.76,1.775,1.775,1.745,65160,-0.85%,0.096930327,Turtle
11/13/2019,1.775,1.79,1.79,1.775,60070,-2.47%,0.098840912,Turtle
11/12/2019,1.82,1.775,1.82,1.76,72270,0.83%,0.104572666,Turtle
11/11/2019,1.805,1.79,1.805,1.76,148420,0.84%,0.102662081,Turtle
11/8/2019,1.79,1.805,1.805,1.79,178730,0.00%,0.100751497,Turtle
11/7/2019,1.79,1.79,1.79,1.79,32580,0.85%,0.100751497,Turtle
11/6/2019,1.775,1.805,1.805,1.775,95330,-1.66%,0.098840912,Turtle
11/5/2019,1.805,1.85,1.85,1.805,6700,0.00%,0.102662081,Turtle
11/4/2019,1.805,1.805,1.805,1.79,67170,0.84%,0.102662081,Turtle
11/1/2019,1.79,1.835,1.835,1.79,12200,1.70%,0.100751497,Turtle
10/31/2019,1.76,1.73,1.835,1.73,163710,2.62%,0.096930327,Turtle
10/30/2019,1.715,1.671,1.835,1.671,16630,2.63%,0.091198573,Turtle
10/29/2019,1.671,1.686,1.701,1.671,117990,-0.89%,0.085594192,Turtle
10/28/2019,1.686,1.701,1.939,1.656,1440000,-2.54%,0.087504776,Turtle
10/25/2019,1.73,1.775,1.79,1.715,1310000,-3.35%,0.093109158,Turtle
10/24/2019,1.79,1.82,1.835,1.775,204600,-0.83%,0.100751497,Turtle
10/22/2019,1.805,1.79,1.805,1.775,143460,1.69%,0.102662081,Turtle
10/21/2019,1.775,1.805,1.805,1.775,475570,-2.47%,0.098840912,Turtle
10/18/2019,1.82,1.79,1.82,1.79,124830,1.68%,0.104572666,Turtle
10/17/2019,1.79,1.805,1.865,1.79,88490,0.00%,0.100751497,Turtle
10/16/2019,1.79,1.775,1.805,1.775,21990,-0.83%,0.100751497,Turtle
10/15/2019,1.805,1.79,1.805,1.79,48130,0.00%,0.102662081,Turtle
10/11/2019,1.805,1.805,1.835,1.79,310930,0.84%,0.102662081,Turtle
10/10/2019,1.79,1.82,1.82,1.79,292960,-0.83%,0.100751497,Turtle
10/9/2019,1.805,1.79,1.82,1.775,378640,0.00%,0.102662081,Turtle
10/8/2019,1.805,1.835,1.835,1.805,66230,-0.82%,0.102662081,Turtle
10/7/2019,1.82,1.82,1.835,1.82,11260,-0.82%,0.104572666,Turtle
10/4/2019,1.835,1.82,1.85,1.82,107930,0.82%,0.106483251,Turtle
10/3/2019,1.82,1.85,1.85,1.82,70120,-1.62%,0.104572666,Turtle
10/2/2019,1.85,1.835,1.865,1.835,30840,0.82%,0.108393835,Turtle
10/1/2019,1.835,1.865,1.88,1.835,130320,-1.61%,0.106483251,Turtle
9/30/2019,1.865,1.865,1.999,1.865,4050000,0.81%,0.11030442,Turtle
9/27/2019,1.85,1.79,1.865,1.775,130320,3.35%,0.108393835,Turtle
9/26/2019,1.79,1.775,1.82,1.775,120270,0.85%,0.100751497,Turtle
9/25/2019,1.775,1.79,1.79,1.775,35130,-0.84%,0.098840912,Turtle
9/24/2019,1.79,1.82,1.82,1.775,757540,-1.65%,0.100751497,Turtle
9/23/2019,1.82,1.805,1.835,1.805,137300,0.00%,0.104572666,Turtle
9/20/2019,1.82,1.82,1.82,1.805,34860,-1.62%,0.104572666,Turtle
9/19/2019,1.85,1.85,1.85,1.79,68780,0.82%,0.108393835,Turtle
9/18/2019,1.835,1.82,1.865,1.82,13810,-0.81%,0.106483251,Turtle
9/17/2019,1.85,1.85,1.88,1.835,35400,-1.60%,0.108393835,Turtle
9/16/2019,1.88,1.88,1.909,1.85,32040,-0.74%,0.112215004,Turtle
9/13/2019,1.894,1.85,1.909,1.79,53770,2.38%,0.113998217,Turtle
9/12/2019,1.85,1.835,1.865,1.835,87550,0.82%,0.108393835,Turtle
9/11/2019,1.835,1.79,1.939,1.79,934390,1.66%,0.106483251,Turtle
9/10/2019,1.805,1.88,1.88,1.79,148160,-1.63%,0.102662081,Turtle
9/9/2019,1.835,1.865,1.894,1.835,113830,-3.12%,0.106483251,Turtle
9/6/2019,1.894,1.909,1.909,1.88,89700,0.00%,0.113998217,Turtle
9/5/2019,1.894,1.924,1.924,1.894,110080,-0.79%,0.113998217,Turtle
9/4/2019,1.909,1.969,1.969,1.909,217070,-2.30%,0.115908801,Turtle
9/3/2019,1.954,1.835,1.954,1.82,1130000,6.49%,0.121640555,Turtle
9/2/2019,1.835,1.865,1.865,1.835,86480,-1.61%,0.106483251,Turtle
8/30/2019,1.865,1.894,1.924,1.865,38750,-1.53%,0.11030442,Turtle
8/29/2019,1.894,1.85,1.894,1.85,33520,3.22%,0.113998217,Turtle
8/28/2019,1.835,1.88,1.894,1.835,26280,-2.39%,0.106483251,Turtle
8/27/2019,1.88,1.894,1.894,1.85,159020,0.00%,0.112215004,Turtle
8/26/2019,1.88,1.85,1.909,1.85,97070,1.62%,0.112215004,Turtle
8/23/2019,1.85,1.865,1.88,1.85,891480,0.82%,0.108393835,Turtle
8/22/2019,1.835,1.82,1.924,1.82,85680,-1.61%,0.106483251,Turtle
8/21/2019,1.865,1.894,1.894,1.865,6300,-0.80%,0.11030442,Turtle
8/20/2019,1.88,1.909,1.909,1.88,22790,-1.52%,0.112215004,Turtle
8/19/2019,1.909,1.939,1.939,1.88,229670,-0.78%,0.115908801,Turtle
8/16/2019,1.924,1.909,1.984,1.909,568760,1.58%,0.117819386,Turtle
8/15/2019,1.894,1.805,1.894,1.805,177250,1.55%,0.113998217,Turtle
8/14/2019,1.865,1.954,1.954,1.85,159150,0.81%,0.11030442,Turtle
8/13/2019,1.85,1.79,1.909,1.79,325540,-2.32%,0.108393835,Turtle
8/9/2019,1.894,1.969,1.969,1.88,556820,-3.07%,0.113998217,Turtle
8/8/2019,1.954,1.969,2.014,1.954,407730,0.00%,0.121640555,Turtle
8/7/2019,1.954,1.954,1.984,1.924,539260,0.77%,0.121640555,Turtle
8/6/2019,1.939,1.924,1.954,1.909,330370,0.00%,0.119729971,Turtle
8/5/2019,1.939,1.969,2.014,1.924,1270000,-1.52%,0.119729971,Turtle
8/2/2019,1.969,1.924,2.073,1.894,4630000,2.34%,0.12355114,Turtle
8/1/2019,1.924,1.924,1.954,1.909,1090000,-0.77%,0.117819386,Turtle
7/31/2019,1.939,1.909,1.969,1.894,5290000,0.78%,0.119729971,Turtle
7/30/2019,1.924,1.894,2.178,1.894,46780000,2.34%,0.117819386,Turtle
7/26/2019,1.88,1.835,1.894,1.805,4510000,3.30%,0.112215004,Turtle
7/25/2019,1.82,1.745,1.894,1.715,3740000,6.12%,0.104572666,Turtle
7/24/2019,1.715,1.701,1.76,1.701,1130000,1.72%,0.091198573,Turtle
7/23/2019,1.686,1.79,1.805,1.671,1100000,-4.20%,0.087504776,Turtle
7/22/2019,1.76,1.715,1.805,1.671,4220000,7.25%,0.096930327,Turtle
7/19/2019,1.641,1.507,1.775,1.507,4360000,8.89%,0.081773023,Turtle
7/18/2019,1.507,1.507,1.522,1.507,50680,1.01%,0.064705133,Turtle
7/17/2019,1.492,1.492,1.507,1.492,168130,-1.00%,0.062794548,Turtle
7/15/2019,1.507,1.507,1.507,1.492,149090,0.00%,0.064705133,Turtle
7/12/2019,1.507,1.507,1.522,1.492,39820,0.00%,0.064705133,Turtle
7/11/2019,1.507,1.507,1.522,1.492,100160,0.00%,0.064705133,Turtle
7/10/2019,1.507,1.536,1.536,1.507,112220,-0.99%,0.064705133,Turtle
7/9/2019,1.522,1.536,1.536,1.507,224310,-0.91%,0.066615718,Turtle
7/8/2019,1.536,1.551,1.551,1.522,300070,0.92%,0.06839893,Turtle
7/5/2019,1.522,1.492,1.566,1.492,695730,2.56%,0.066615718,Turtle
7/4/2019,1.484,1.522,1.522,1.484,638610,-0.54%,0.06177557,Turtle
7/3/2019,1.492,1.507,1.522,1.492,450770,1.02%,0.062794548,Turtle
7/2/2019,1.477,1.492,1.581,1.477,3220000,-1.01%,0.060883964,Turtle
7/1/2019,1.492,1.477,1.507,1.477,157000,0.00%,0.062794548,Turtle
6/28/2019,1.492,1.484,1.507,1.484,65700,1.02%,0.062794548,Turtle
6/27/2019,1.477,1.484,1.492,1.477,111280,-0.47%,0.060883964,Turtle
6/26/2019,1.484,1.492,1.507,1.477,670660,0.00%,0.06177557,Turtle
6/25/2019,1.484,1.492,1.507,1.484,96000,0.00%,0.06177557,Turtle
6/24/2019,1.484,1.522,1.522,1.484,77500,-0.54%,0.06177557,Turtle
6/21/2019,1.492,1.507,1.507,1.492,58460,-1.97%,0.062794548,Turtle
6/20/2019,1.522,1.536,1.536,1.484,98140,-0.91%,0.066615718,Turtle
6/19/2019,1.536,1.551,1.551,1.522,100960,0.92%,0.06839893,Turtle
6/18/2019,1.522,1.522,1.551,1.522,281430,0.00%,0.066615718,Turtle
6/17/2019,1.522,1.462,1.641,1.462,2660000,4.10%,0.066615718,Turtle
6/14/2019,1.462,1.477,1.477,1.462,189590,-1.02%,0.058973379,Turtle
6/13/2019,1.477,1.484,1.492,1.477,212510,0.00%,0.060883964,Turtle
6/12/2019,1.477,1.484,1.492,1.477,98820,0.00%,0.060883964,Turtle
6/11/2019,1.477,1.484,1.536,1.477,312400,0.00%,0.060883964,Turtle
6/10/2019,1.477,1.484,1.492,1.477,226050,0.00%,0.060883964,Turtle
6/7/2019,1.477,1.492,1.492,1.477,57120,-0.47%,0.060883964,Turtle
6/6/2019,1.484,1.469,1.536,1.469,230080,2.06%,0.06177557,Turtle
6/5/2019,1.454,1.484,1.492,1.454,117450,-2.02%,0.057954401,Turtle
6/4/2019,1.484,1.492,1.492,1.484,57250,0.47%,0.06177557,Turtle
5/31/2019,1.477,1.484,1.522,1.469,232360,0.00%,0.060883964,Turtle
5/30/2019,1.477,1.492,1.492,1.477,131530,-0.47%,0.060883964,Turtle
5/29/2019,1.484,1.484,1.492,1.484,195490,0.47%,0.06177557,Turtle
5/28/2019,1.477,1.484,1.484,1.477,228070,0.00%,0.060883964,Turtle
5/27/2019,1.477,1.484,1.492,1.477,88360,-0.47%,0.060883964,Turtle
5/24/2019,1.484,1.484,1.492,1.477,458810,0.00%,0.06177557,Turtle
5/23/2019,1.484,1.492,1.507,1.484,137430,0.00%,0.06177557,Turtle
5/22/2019,1.484,1.484,1.507,1.484,74410,0.47%,0.06177557,Turtle
5/21/2019,1.477,1.484,1.492,1.462,241610,0.00%,0.060883964,Turtle
5/17/2019,1.477,1.507,1.551,1.477,302340,-0.47%,0.060883964,Turtle
5/16/2019,1.484,1.507,1.507,1.484,146280,0.00%,0.06177557,Turtle
5/15/2019,1.484,1.492,1.551,1.484,157000,-0.54%,0.06177557,Turtle
5/14/2019,1.492,1.484,1.522,1.477,105920,0.00%,0.062794548,Turtle
5/13/2019,1.492,1.492,1.492,1.477,299400,1.02%,0.062794548,Turtle
5/10/2019,1.477,1.484,1.507,1.477,337340,0.54%,0.060883964,Turtle
5/9/2019,1.469,1.477,1.484,1.469,8980,-0.54%,0.059864985,Turtle
5/8/2019,1.477,1.477,1.492,1.477,239460,0.00%,0.060883964,Turtle
5/7/2019,1.477,1.484,1.484,1.469,58320,0.00%,0.060883964,Turtle
5/3/2019,1.477,1.484,1.484,1.469,54840,0.00%,0.060883964,Turtle
5/2/2019,1.477,1.477,1.492,1.477,100020,0.54%,0.060883964,Turtle
4/30/2019,1.469,1.454,1.522,1.454,218280,1.52%,0.059864985,Turtle
4/29/2019,1.447,1.484,1.484,1.447,533490,-2.03%,0.057062795,Turtle
